# Written by the BoltzWann module of the Wannier90 code.
# [K coefficient in SI units, i.e. in W/m/K]
# [the K coefficient is defined in the documentation, and is an ingredient of
#  the thermal conductivity. See the docs for further information.]
# Mu(eV) Temp(K) Kappa_xx Kappa_xy Kappa_yy Kappa_xz Kappa_yz Kappa_zz
   7.810000000       700.0000000       61.73442685      0.1436583319E-01   61.34756565      0.1087808271E-01  0.1875060634E-01   61.84584881    
   7.820000000       300.0000000       29.54336448      0.9856545095E-02   29.27250368      0.4689974001E-02  0.1264260264E-01   29.56336901    
   7.820000000       500.0000000       46.73054317      0.1286217703E-01   46.36006339      0.8017840341E-02  0.1685031525E-01   46.80885511    
   7.820000000       700.0000000       61.42866685      0.1487814777E-01   61.04506754      0.1140338555E-01  0.1868841700E-01   61.53922547    
   7.830000000       300.0000000       29.18759976      0.9171099043E-02   28.90855183      0.4914802414E-02  0.1130983672E-01   29.21536813    
   7.830000000       500.0000000       46.28456725      0.1306575674E-01   45.91026505      0.8613434973E-02  0.1587788512E-01   46.36790354    
   7.830000000       700.0000000       61.09877309      0.1536301234E-01   60.71959588      0.1190740780E-01  0.1853364035E-01   61.20703742    
   7.840000000       300.0000000       28.73251903      0.8336413171E-02   28.44893629      0.4809126821E-02  0.9609083925E-02   28.76904649    
   7.840000000       500.0000000       45.80639938      0.1319699925E-01   45.43036727      0.9183075922E-02  0.1475026949E-01   45.89359201    
   7.840000000       700.0000000       60.74548489      0.1581606711E-01   60.37196541      0.1237208881E-01  0.1830557030E-01   60.85003837    
   7.850000000       300.0000000       28.21662810      0.7573879946E-02   27.92997897      0.4515217593E-02  0.7673537245E-02   28.26216166    
   7.850000000       500.0000000       45.29770522      0.1329817213E-01   44.92234537      0.9720032159E-02  0.1355046214E-01   45.38755639    
   7.850000000       700.0000000       60.36993129      0.1623529215E-01   60.00331894      0.1277969554E-01  0.1802838150E-01   60.46942210    
   7.860000000       300.0000000       27.69414292      0.7120151106E-02   27.40325796      0.4291377040E-02  0.5716049003E-02   27.74810679    
   7.860000000       500.0000000       44.76235973      0.1340787934E-01   44.39030380      0.1022305896E-01  0.1237774561E-01   44.85367604    
   7.860000000       700.0000000       59.97367739      0.1661964068E-01   59.61515803      0.1311337158E-01  0.1772815512E-01   60.06686877    
   7.870000000       300.0000000       27.20923450      0.7126938822E-02   26.91204193      0.4407646621E-02  0.4026593432E-02   27.27082490    
   7.870000000       500.0000000       44.20491678      0.1355014225E-01   43.83896168      0.1068761786E-01  0.1132978234E-01   44.29654711    
   7.870000000       700.0000000       59.55871612      0.1696770269E-01   59.20932251      0.1335759956E-01  0.1742921063E-01   59.64453478    
   7.880000000       300.0000000       26.77620675      0.7549389337E-02   26.47271293      0.5007025229E-02  0.2854382939E-02   26.84510485    
   7.880000000       500.0000000       43.62918950      0.1372938552E-01   43.27220573      0.1109842481E-01  0.1048520321E-01   43.72006154    
   7.880000000       700.0000000       59.12742593      0.1727673311E-01   58.78794106      0.1349874771E-01  0.1715042228E-01   59.20500715    
   7.890000000       300.0000000       26.37256473      0.8134264139E-02   26.06699181      0.5970275659E-02  0.2287465610E-02   26.44912835    
   7.890000000       500.0000000       43.03769316      0.1393293396E-01   42.69244726      0.1142775903E-01  0.9890284389E-02   43.12684151    
   7.890000000       700.0000000       58.68252013      0.1754222177E-01   58.35338066      0.1352583508E-01  0.1690219141E-01   58.75124802    
   7.900000000       300.0000000       25.95230158      0.8538039234E-02   25.65269409      0.6912827249E-02  0.2233429092E-02   26.03703066    
   7.900000000       500.0000000       42.43215065      0.1413943279E-01   42.10101472      0.1164116669E-01  0.9552516361E-02   42.51873657    
   7.900000000       700.0000000       58.22700246      0.1775799450E-01   57.90821227      0.1343152823E-01  0.1668460541E-01   58.28654425    
   7.910000000       300.0000000       25.47603102      0.8536010723E-02   25.19139080      0.7428440068E-02  0.2498926594E-02   25.56869816    
   7.910000000       500.0000000       41.81464544      0.1432868793E-01   41.49923131      0.1170799681E-01  0.9441846829E-02   41.89797879    
   7.910000000       700.0000000       57.76412624      0.1791669045E-01   57.45519217      0.1321323745E-01  0.1648708320E-01   57.81445926    
   7.920000000       300.0000000       24.93721394      0.8197199352E-02   24.67388563      0.7425958165E-02  0.2895255340E-02   25.03636061    
   7.920000000       500.0000000       41.18865973      0.1448768236E-01   40.88947584      0.1161121261E-01  0.9498045644E-02   41.26823572    
   7.920000000       700.0000000       57.29734229      0.1801041440E-01   56.99724466      0.1287408189E-01  0.1628954529E-01   57.33877225    
   7.930000000       300.0000000       24.36388328      0.7850694155E-02   24.12323370      0.7197022803E-02  0.3304311900E-02   24.46716078    
   7.930000000       500.0000000       40.55933861      0.1460985931E-01   40.27558827      0.1135152561E-01  0.9641242612E-02   40.63489315    
   7.930000000       700.0000000       56.83022199      0.1803141831E-01   56.53743037      0.1242348741E-01  0.1606491128E-01   56.86339069    
   7.940000000       300.0000000       23.79819210      0.7825871266E-02   23.57662260      0.7109303288E-02  0.3683576327E-02   23.90335255    
   7.940000000       500.0000000       39.93279069      0.1468898847E-01   39.66239615      0.1094496110E-01  0.9782814538E-02   40.00436241    
   7.940000000       700.0000000       56.36635454      0.1797277751E-01   56.07889391      0.1187725834E-01  0.1578255996E-01   56.39223513    
   7.950000000       300.0000000       23.27414981      0.8202489958E-02   23.06512549      0.7263879967E-02  0.4027513238E-02   23.37991860    
   7.950000000       500.0000000       39.31477236      0.1471227014E-01   39.05463682      0.1041733119E-01  0.9835058329E-02   39.38274796    
   7.950000000       700.0000000       55.90923524      0.1782912230E-01   55.62480059      0.1125707638E-01  0.1541229726E-01   55.92911331    
   7.960000000       300.0000000       22.80695979      0.8802945110E-02   22.60384862      0.7465616347E-02  0.4318935132E-02   22.91317106    
   7.960000000       500.0000000       38.70940930      0.1465750457E-01   38.45585375      0.9800245843E-02  0.9719540181E-02   38.77453032    
   7.960000000       700.0000000       55.46217273      0.1759750697E-01   55.17828246      0.1058946759E-01  0.1492835324E-01   55.47761216    
   7.970000000       300.0000000       22.39124184      0.9376713772E-02   22.18957312      0.7460626797E-02  0.4495448692E-02   22.49831524    
   7.970000000       500.0000000       38.11856976      0.1449630732E-01   37.86783672      0.9130642987E-02  0.9374802773E-02   38.18189227    
   7.970000000       700.0000000       55.02824129      0.1727843328E-01   54.74241384      0.9904318015E-02  0.1431294697E-01   55.04103504    
   7.980000000       300.0000000       22.00280372      0.9756016634E-02   21.80103808      0.7158989981E-02  0.4442400406E-02   22.11109398    
   7.980000000       500.0000000       37.54219975      0.1420181949E-01   37.29091568      0.8452086128E-02  0.8763891220E-02   37.60501518    
   7.980000000       700.0000000       54.61028829      0.1687692954E-01   54.32022314      0.9233023526E-02  0.1355900253E-01   54.62239567    
   7.990000000       300.0000000       21.60597687      0.9877371907E-02   21.40477587      0.6671727777E-02  0.4023316062E-02   21.71542148    
   7.990000000       500.0000000       36.97952202      0.1375748429E-01   36.72504575      0.7814445705E-02  0.7881143568E-02   37.04325856    
   7.990000000       700.0000000       54.21098328      0.1640347810E-01   53.91472775      0.8606369139E-02  0.1267166839E-01   54.22445645    
   8.000000000       300.0000000       21.16845505      0.9732067762E-02   20.96929241      0.6190528134E-02  0.3149262028E-02   21.27856236    
   8.000000000       500.0000000       36.43064742      0.1316378385E-01   36.17127960      0.7269880273E-02  0.6756519525E-02   36.49677267    
   8.000000000       700.0000000       53.83287374      0.1587453543E-01   53.52895999      0.8052271158E-02  0.1166839938E-01   53.84977704    
