# Written by the BoltzWann module of the Wannier90 code.
# [Electrical conductivity in SI units, i.e. in 1/Ohm/m]
# Mu(eV) Temp(K) ElCond_xx ElCond_xy ElCond_yy ElCond_xz ElCond_yz ElCond_zz
   7.620000000       500.0000000       4410549.772       490.6810462       4398199.877       167.3897560       2546.714529       4405595.631    
   7.620000000       700.0000000       4288455.609       522.5685737       4273749.231       245.7930100       2045.723421       4284137.406    
   7.630000000       300.0000000       4587647.442       762.8184720       4576632.475       247.2028097       3370.221263       4582093.255    
   7.630000000       500.0000000       4447586.060       587.5612126       4434020.472       226.6243574       2636.924914       4442371.306    
   7.630000000       700.0000000       4316272.988       583.1403318       4300654.500       271.0312480       2122.075218       4311772.400    
   7.640000000       300.0000000       4621750.988       863.7341606       4609014.108       420.9152582       3348.510907       4616349.179    
   7.640000000       500.0000000       4477742.142       678.0870254       4462843.857       285.0170664       2690.383285       4472283.972    
   7.640000000       700.0000000       4339497.054       643.7460514       4322894.226       297.9388215       2180.494035       4334838.059    
   7.650000000       300.0000000       4644664.160       933.1752905       4629845.003       556.9687607       3295.430283       4639237.601    
   7.650000000       500.0000000       4500796.031       761.2793494       4484473.325       339.0102462       2710.442764       4495105.392    
   7.650000000       700.0000000       4357884.509       703.2640351       4340237.406       325.4439623       2221.031827       4353094.541    
   7.660000000       300.0000000       4658385.098       977.2373165       4641190.161       627.3145128       3203.735178       4652640.131    
   7.660000000       500.0000000       4516659.385       837.1164196       4498851.281       386.0168121       2701.258379       4510745.288    
   7.660000000       700.0000000       4371273.988       760.7755380       4352535.904       352.6268523       2244.316585       4366384.371    
   7.670000000       300.0000000       4664941.102       1006.967082       4645252.120       633.1609341       3067.285960       4658591.308    
   7.670000000       500.0000000       4525364.136       906.2093125       4506044.233       424.8350153       2667.562847       4519240.547    
   7.670000000       700.0000000       4379583.166       815.5461180       4359720.942       378.7659224       2251.423472       4374629.651    
   7.680000000       300.0000000       4664371.352       1038.778812       4642306.921       599.9503026       2889.825785       4657252.794    
   7.680000000       500.0000000       4527055.659       969.3942162       4506232.087       455.6847723       2614.509037       4520748.453    
   7.680000000       700.0000000       4382803.810       866.9928046       4361797.516       403.3542248       2243.736149       4377827.102    
   7.690000000       300.0000000       4654312.718       1087.474319       4630227.827       558.1626764       2688.864434       4646458.249    
   7.690000000       500.0000000       4522002.466       1027.323939       4499712.826       479.8621050       2547.392928       4515553.971    
   7.690000000       700.0000000       4380994.676       914.6477140       4358836.701       426.0861191       2222.809129       4376040.811    
   7.700000000       300.0000000       4631864.231       1157.053360       4606266.243       527.4471617       2493.751671       4623508.628    
   7.700000000       500.0000000       4510615.753       1080.161210       4486917.572       499.1756842       2471.169180       4504085.344    
   7.700000000       700.0000000       4374272.099       958.1279878       4350965.790       446.8207997       2190.241738       4369392.598    
   7.710000000       300.0000000       4596614.797       1239.231337       4569997.497       514.1058206       2338.489795       4588116.156    
   7.710000000       500.0000000       4493453.574       1127.457055       4468412.616       515.3805564       2389.822905       4486914.403    
   7.710000000       700.0000000       4362798.335       997.1191795       4338356.389       465.5336920       2147.574747       4358050.101    
   7.720000000       300.0000000       4552512.952       1321.172523       4525174.459       517.8584260       2249.123390       4544217.265    
   7.720000000       500.0000000       4471181.250       1168.237832       4444861.014       529.7613061       2305.801911       4464714.736    
   7.720000000       700.0000000       4346768.192       1031.374989       4321211.026       482.2681297       2096.219969       4342213.200    
   7.730000000       300.0000000       4506801.287       1393.356938       4478747.406       538.3381652       2227.520259       4498916.859    
   7.730000000       500.0000000       4444479.258       1201.260216       4416934.721       542.9170302       2219.775306       4438169.779    
   7.730000000       700.0000000       4326395.183       1060.731506       4299749.491       497.0979385       2037.429265       4322100.037    
   7.740000000       300.0000000       4466353.049       1448.813555       4437341.006       575.3356685       2241.618660       4458899.245    
   7.740000000       500.0000000       4413923.016       1225.361554       4385200.090       554.7363055       2130.914209       4407855.044    
   7.740000000       700.0000000       4301899.007       1085.129965       4274196.620       510.1075012       1972.302160       4297934.454    
   7.750000000       300.0000000       4433810.880       1477.094412       4403504.984       623.8497200       2235.504373       4426663.473    
   7.750000000       500.0000000       4379884.178       1239.832167       4350024.025       564.5358667       2037.687603       4374142.842    
   7.750000000       700.0000000       4273496.281       1104.639420       4244773.350       521.3908469       1901.822331       4269936.708    
   7.760000000       300.0000000       4406141.362       1465.058965       4374302.838       670.9214093       2158.883412       4399146.220    
   7.760000000       500.0000000       4342501.577       1244.734498       4311547.016       571.3364189       1938.914474       4337176.053    
   7.760000000       700.0000000       4241395.834       1119.470305       4211692.279       531.0665127       1826.905795       4238318.751    
   7.770000000       300.0000000       4376436.923       1407.586948       4343063.020       699.7042693       1995.794605       4369531.838    
   7.770000000       500.0000000       4301739.726       1241.078342       4269740.289       574.2275505       1834.655327       4296927.625    
   7.770000000       700.0000000       4205798.753       1129.971788       4175157.863       539.3013097       1748.440924       4203284.174    
   7.780000000       300.0000000       4337687.060       1316.694218       4303033.465       697.7999180       1771.136971       4330971.961    
   7.780000000       500.0000000       4257510.464       1230.763010       4224523.549       572.7339671       1726.572897       4253321.049    
   7.780000000       700.0000000       4166901.996       1136.609869       4135370.106       546.3343958       1667.304110       4165031.645    
   7.790000000       300.0000000       4286292.806       1218.432931       4250764.875       662.8116131       1533.102826       4280019.581    
   7.790000000       500.0000000       4209803.118       1216.254736       4175890.725       567.0718621       1617.630274       4206357.868    
   7.790000000       700.0000000       4124903.518       1139.928343       4092529.715       552.4935649       1584.344128       4123759.762    
   7.800000000       300.0000000       4223492.640       1140.088051       4187463.687       602.7134734       1327.190879       4217989.502    
   7.800000000       500.0000000       4158767.051       1200.072481       4123989.706       558.2067676       1511.286561       4156197.267    
   7.800000000       700.0000000       4080006.602       1140.499740       4046842.530       558.1982725       1500.339678       4079671.078    
   7.810000000       300.0000000       4154176.552       1097.936404       4117833.905       533.0504391       1178.753392       4149755.721    
   7.810000000       500.0000000       4104716.855       1184.246750       4069127.560       547.6909617       1410.532434       4103159.109    
   7.810000000       700.0000000       4032421.831       1138.876502       3998521.669       563.9478743       1415.944293       4032973.755    
   7.820000000       300.0000000       4084083.832       1093.270564       4047381.029       472.0477382       1091.308047       4080986.663    
   7.820000000       500.0000000       4048068.894       1169.934473       4011709.690       537.3408686       1317.106060       4047659.597    
   7.820000000       700.0000000       3982366.194       1135.552854       3947786.938       570.2976028       1331.637505       3983880.425    
   7.830000000       300.0000000       4017111.938       1116.566742       3979841.727       433.8385438       1055.792112       4015515.219    
   7.830000000       500.0000000       3989247.624       1157.309665       3952149.937       528.8775557       1231.091463       3990117.768    
   7.830000000       700.0000000       3930060.030       1130.944929       3894862.159       577.8276009       1247.699819       3932604.953    
   7.840000000       300.0000000       3954022.353       1153.025001       3915963.838       422.4288140       1059.077913       3954084.081    
   7.840000000       500.0000000       3928607.672       1145.746302       3890795.816       523.6691844       1150.937540       3930878.165    
   7.840000000       700.0000000       3875723.118       1125.391489       3839971.684       587.1109331       1164.222717       3879358.446    
   7.850000000       300.0000000       3892825.769       1184.888054       3853879.951       430.1019703       1084.672488       3894724.436    
   7.850000000       500.0000000       3866402.520       1134.216610       3827898.694       522.6720410       1073.829271       3870179.995    
   7.850000000       700.0000000       3819571.258       1119.171949       3783337.376       598.6848252       1081.155909       3824345.853    
   7.860000000       300.0000000       3830292.190       1194.318702       3790516.833       441.2493513       1109.866860       3834225.243    
   7.860000000       500.0000000       3802803.632       1121.769311       3763632.950       526.5779507       996.3021556       3808176.464    
   7.860000000       700.0000000       3761814.159       1112.533962       3725176.810       613.0263026       998.3850732       3767763.954    
   7.870000000       300.0000000       3763739.101       1170.622980       3723248.383       439.9516732       1107.948492       3769881.292    
   7.870000000       500.0000000       3737949.382       1107.931913       3698144.740       536.0749486       914.9769003       3744983.867    
   7.870000000       700.0000000       3702654.732       1105.721115       3665702.765       630.5303965       915.8262906       3709800.834    
   7.880000000       300.0000000       3692426.906       1117.256989       3651219.153       419.4286229       1056.900351       3700882.108    
   7.880000000       500.0000000       3671992.176       1092.904409       3631600.139       552.0623360       827.2756113       3680729.116    
   7.880000000       700.0000000       3642289.368       1098.992546       3605123.520       651.4876308       833.5198224       3650636.415    
   7.890000000       300.0000000       3618023.639       1051.998980       3575869.232       390.0765165       947.8427642       3628809.206    
   7.890000000       500.0000000       3605118.120       1077.486276       3564207.419       575.6715027       731.9750539       3615570.118    
   7.890000000       700.0000000       3580908.638       1092.629916       3543643.353       676.0583433       751.7059205       3590443.470    
   7.900000000       300.0000000       3543710.782       998.6140252       3500204.346       378.3742696       786.8721755       3556786.805    
   7.900000000       500.0000000       3537532.011       1062.790664       3496205.097       608.0403015       629.4853499       3549681.522    
   7.900000000       700.0000000       3518698.075       1086.931627       3481462.831       704.2441360       670.8689067       3529388.775    
   7.910000000       300.0000000       3472230.010       973.0929820       3426999.766       410.9950827       590.1851062       3487548.985    
   7.910000000       500.0000000       3469421.137       1049.899378       3427827.100       649.9300433       521.8177655       3483219.020    
   7.910000000       700.0000000       3455839.052       1082.197631       3418778.884       735.8600302       591.7416065       3467634.408    
   7.920000000       300.0000000       3404191.752       972.7559502       3357152.499       494.1734039       376.8627201       3421725.446    
   7.920000000       500.0000000       3400923.234       1039.636955       3359268.383       701.3735990       412.2912341       3416287.444    
   7.920000000       700.0000000       3392510.056       1078.709505       3355784.965       770.5130695       515.2690071       3405339.504    
   7.930000000       300.0000000       3337917.749       978.5640161       3289430.918       609.5311400       163.6163336       3357632.627    
   7.930000000       500.0000000       3332120.573       1032.563738       3290672.457       761.5231717       305.0818860       3348934.972    
   7.930000000       700.0000000       3328888.615       1076.709395       3292671.603       807.5931645       442.5362490       3342662.690    
   7.940000000       300.0000000       3270717.650       971.1474474       3221584.530       732.2138134      -36.78817105       3292511.879    
   7.940000000       500.0000000       3263066.501       1029.146965       3222148.418       828.7330210       204.7226445       3281180.230    
   7.940000000       700.0000000       3265153.816       1076.379113       3229627.480       846.2800458       374.6707181       3279765.179    
   7.950000000       300.0000000       3200392.200       946.3316576       3151696.730       851.5875745      -214.2264585       3224041.908    
   7.950000000       500.0000000       3193832.551       1029.957438       3153808.289       900.7682012       115.6227127       3213060.771    
   7.950000000       700.0000000       3201489.017       1077.818640       3166840.780       885.5674238       312.7307052       3216814.070    
   7.960000000       300.0000000       3126081.138       916.2452675       3078962.793       973.8683987      -359.0501175       3151234.939    
   7.960000000       500.0000000       3124553.687       1035.732236       3085804.963       974.9891786       41.63040287       3144680.409    
   7.960000000       700.0000000       3138084.049       1081.022858       3104500.343       924.3031189       257.5940351       3153985.154    
   7.970000000       300.0000000       3048485.756       898.4073105       3003940.093       1108.613258      -460.7531718       3074704.720    
   7.970000000       500.0000000       3055450.441       1047.237312       3018351.257       1048.444056      -14.36395145       3076233.688    
   7.970000000       700.0000000       3075136.322       1085.856843       3042796.171       961.2426602       209.8597152       3091464.571    
   7.980000000       300.0000000       2969714.814       905.5447061       2928489.586       1255.354957      -508.3449877       2996526.056    
   7.980000000       500.0000000       2986817.210       1064.982280       2951709.470       1117.918870      -50.78299483       3007996.129    
   7.980000000       700.0000000       3012850.565       1092.032623       2981919.126       995.1133483       169.7743647       3029449.051    
   7.990000000       300.0000000       2892674.280       942.9165199       2855270.007       1401.081831      -493.0275922       2919610.280    
   7.990000000       500.0000000       2918980.330       1088.905879       2886153.911       1180.049340      -67.64302674       2940283.463    
   7.990000000       700.0000000       2951437.536       1099.092658       2922060.127       1024.685273       137.1930135       2968144.990    
   8.000000000       300.0000000       2819976.721       1010.246763       2786703.585       1527.502728      -412.9378634       2846594.454    
   8.000000000       500.0000000       2852242.015       1118.143847       2821920.831       1231.555858      -66.69430208       2873395.862    
   8.000000000       700.0000000       2891112.495       1106.406263       2863409.591       1048.844734       111.5806134       2907767.158    
