# Written by the BoltzWann module of the Wannier90 code.
# [Seebeck coefficient in SI units, i.e. in V/K]
# Mu(eV) Temp(K) Seebeck_xx Seebeck_xy Seebeck_xz Seebeck_yx Seebeck_yy Seebeck_yz Seebeck_zx Seebeck_zy Seebeck_zz
   6.680000000       500.0000000     -0.3689786184E-04 -0.9498303720E-08 -0.3784446411E-08 -0.9484314421E-08 -0.3651985776E-04  0.7776431202E-08 -0.3780058537E-08  0.7712775795E-08 -0.3672673673E-04
   6.680000000       700.0000000     -0.4229197974E-04 -0.7063982234E-08 -0.3914130403E-08 -0.7052213001E-08 -0.4194518814E-04  0.6259870953E-08 -0.3913089250E-08  0.6211228990E-08 -0.4212003486E-04
   6.690000000       300.0000000     -0.2424355931E-04 -0.1643104852E-07 -0.7409570069E-08 -0.1641306246E-07 -0.2393513167E-04  0.1190286160E-07 -0.7387664453E-08  0.1182761452E-07 -0.2413314218E-04
   6.690000000       500.0000000     -0.3534438508E-04 -0.9237979483E-08 -0.2407150236E-08 -0.9224074268E-08 -0.3498282940E-04  0.8797077524E-08 -0.2405711041E-08  0.8732778643E-08 -0.3518507775E-04
   6.690000000       700.0000000     -0.4114305712E-04 -0.6824859434E-08 -0.3214108815E-08 -0.6813464148E-08 -0.4080139294E-04  0.7676308541E-08 -0.3214716717E-08  0.7625072917E-08 -0.4097546809E-04
   6.700000000       300.0000000     -0.2270909448E-04 -0.1470203418E-07 -0.4719532819E-08 -0.1468440539E-07 -0.2243496527E-04  0.1271357864E-07 -0.4704043427E-08  0.1264472196E-07 -0.2260735293E-04
   6.700000000       500.0000000     -0.3370279855E-04 -0.8569225332E-08 -0.9209568318E-09 -0.8555829077E-08 -0.3336069696E-04  0.9541915291E-08 -0.9227641240E-09  0.9478042169E-08 -0.3355508941E-04
   6.700000000       700.0000000     -0.3985445299E-04 -0.6466449953E-08 -0.2560796352E-08 -0.6455480962E-08 -0.3952112974E-04  0.8917854741E-08 -0.2562860471E-08  0.8864643974E-08 -0.3969209630E-04
   6.710000000       300.0000000     -0.2129939441E-04 -0.1144291497E-07 -0.1039772972E-08 -0.1142666006E-07 -0.2105930197E-04  0.1135142820E-07 -0.1033243028E-08  0.1129273717E-07 -0.2120788667E-04
   6.710000000       500.0000000     -0.3200682931E-04 -0.7578714986E-08  0.5767438292E-09 -0.7566066657E-08 -0.3168597474E-04  0.1004900517E-07  0.5716372101E-09  0.9986361963E-08 -0.3187018758E-04
   6.710000000       700.0000000     -0.3845635926E-04 -0.6008424458E-08 -0.1983440142E-08 -0.5997909426E-08 -0.3813392832E-04  0.1000393571E-07 -0.1986731210E-08  0.9949285306E-08 -0.3829976919E-04
   6.720000000       300.0000000     -0.1991812864E-04 -0.7239699220E-08  0.3556456044E-08 -0.7224875287E-08 -0.1970890483E-04  0.8302279282E-08  0.3551972764E-08  0.8255827612E-08 -0.1984019333E-04
   6.720000000       500.0000000     -0.3028427174E-04 -0.6385723285E-08  0.1966968349E-08 -0.6373901310E-08 -0.2998547163E-04  0.1039516542E-07  0.1958796931E-08  0.1033423785E-07 -0.3015790278E-04
   6.720000000       700.0000000     -0.3697595289E-04 -0.5475868496E-08 -0.1510818910E-08 -0.5465811045E-08 -0.3666636549E-04  0.1095491852E-07 -0.1515069631E-08  0.1089927470E-07 -0.3682538736E-04
   6.730000000       300.0000000     -0.1845254589E-04 -0.2852128614E-08  0.8344268331E-08 -0.2838180082E-08 -0.1826848716E-04  0.4766561123E-08  0.8328540697E-08  0.4731433012E-08 -0.1839086917E-04
   6.730000000       500.0000000     -0.2855872982E-04 -0.5123270851E-08  0.3126653921E-08 -0.5112247598E-08 -0.2828205550E-04  0.1067907634E-07  0.3115929419E-08  0.1062002050E-07 -0.2844158155E-04
   6.730000000       700.0000000     -0.3543736753E-04 -0.4896205149E-08 -0.1168823387E-08 -0.4886589385E-08 -0.3514204723E-04  0.1179037313E-07 -0.1173733313E-08  0.1173409383E-07 -0.3529287116E-04
   6.740000000       300.0000000     -0.1687544082E-04  0.9220031056E-09  0.1192459418E-07  0.9357162490E-09 -0.1670974151E-04  0.2223687436E-08  0.1190044486E-07  0.2195608918E-08 -0.1682951424E-04
   6.740000000       500.0000000     -0.2685097549E-04 -0.3916125153E-08  0.3951015833E-08 -0.3905830323E-08 -0.2659601100E-04  0.1099330319E-07  0.3938463577E-08  0.1093599449E-07 -0.2674175996E-04
   6.740000000       700.0000000     -0.3386175966E-04 -0.4296111356E-08 -0.9781075392E-09 -0.4286908272E-08 -0.3358167803E-04  0.1252727139E-07 -0.9833535630E-09  0.1247063396E-07 -0.3372322318E-04
   6.750000000       300.0000000     -0.1530104872E-04  0.3363053212E-08  0.1300436568E-07  0.3376625954E-08 -0.1514810270E-04  0.1803156600E-08  0.1297717863E-07  0.1775635781E-08 -0.1526602087E-04
   6.750000000       500.0000000     -0.2517903306E-04 -0.2860591310E-08  0.4374497048E-08 -0.2850963276E-08 -0.2494508727E-04  0.1139545579E-07  0.4360951968E-08  0.1133959741E-07 -0.2507630377E-04
   6.750000000       700.0000000     -0.3226743908E-04 -0.3698860105E-08 -0.9522217197E-09 -0.3690033924E-08 -0.3200318915E-04  0.1317859977E-07 -0.9574723457E-09  0.1312181371E-07 -0.3213465458E-04
   6.760000000       300.0000000     -0.1392403933E-04  0.4054147263E-08  0.1142945698E-07  0.4066715670E-08 -0.1378190893E-04  0.3750673960E-08  0.1140467824E-07  0.3717520813E-08 -0.1389182067E-04
   6.760000000       500.0000000     -0.2355699268E-04 -0.2011262985E-08  0.4381450375E-08 -0.2002273317E-08 -0.2334323618E-04  0.1188957777E-07  0.4367741480E-08  0.1183484416E-07 -0.2345928559E-04
   6.760000000       700.0000000     -0.3067005157E-04 -0.3122434764E-08 -0.1096526526E-08 -0.3113947787E-08 -0.3042191536E-04  0.1375282284E-07 -0.1101457656E-08  0.1369604494E-07 -0.3054276253E-04
   6.770000000       300.0000000     -0.1287294128E-04  0.3167711789E-08  0.8472606466E-08  0.3177736483E-08 -0.1274443281E-04  0.7356184587E-08  0.8452930560E-08  0.7314050837E-08 -0.1283514797E-04
   6.770000000       500.0000000     -0.2199355087E-04 -0.1378546619E-08  0.4000765392E-08 -0.1370194916E-08 -0.2179905723E-04  0.1242512661E-07  0.3987624216E-08  0.1237130112E-07 -0.2189956012E-04
   6.770000000       700.0000000     -0.2908281376E-04 -0.2578599941E-08 -0.1407994331E-08 -0.2570415236E-08 -0.2885082273E-04  0.1425442394E-07 -0.1412304384E-08  0.1419777291E-07 -0.2896075837E-04
   6.780000000       300.0000000     -0.1210348203E-04  0.1537505933E-08  0.5983766592E-08  0.1543828522E-08 -0.1199431412E-04  0.1138390030E-07  0.5968224291E-08  0.1133321623E-07 -0.1205475429E-04
   6.780000000       500.0000000     -0.2049164205E-04 -0.9375076314E-09  0.3287103595E-08 -0.9297968155E-09 -0.2031534848E-04  0.1291418063E-07  0.3275120613E-08  0.1286124596E-07 -0.2040037740E-04
   6.780000000       700.0000000     -0.2751680105E-04 -0.2072919411E-08 -0.1875804353E-08 -0.2065001433E-08 -0.2730078987E-04  0.1468543603E-07 -0.1879227062E-08  0.1462900377E-07 -0.2739974680E-04
   6.790000000       300.0000000     -0.1142917306E-04  0.2727044075E-09  0.5040190960E-08  0.2756241120E-09 -0.1134368264E-04  0.1459952247E-07  0.5025858099E-08  0.1454369971E-07 -0.1136908947E-04
   6.790000000       500.0000000     -0.1904992136E-04 -0.6440224695E-09  0.2299894670E-08 -0.6369318619E-09 -0.1889056142E-04  0.1326084274E-07  0.2289522174E-08  0.1320899813E-07 -0.1896079447E-04
   6.790000000       700.0000000     -0.2598127602E-04 -0.1605545965E-08 -0.2482514780E-08 -0.1597859759E-08 -0.2578093142E-04  0.1504756882E-07 -0.2484828755E-08  0.1499142656E-07 -0.2586904435E-04
   6.800000000       300.0000000     -0.1065765277E-04  0.4259996099E-10  0.5208448281E-08  0.4386504787E-10 -0.1059488930E-04  0.1607161017E-07  0.5193323060E-08  0.1601571966E-07 -0.1059026371E-04
   6.800000000       500.0000000     -0.1766567548E-04 -0.4505553362E-09  0.1093190752E-08 -0.4440253037E-09 -0.1752175311E-04  0.1339292602E-07  0.1084766366E-08  0.1334252898E-07 -0.1757848697E-04
   6.800000000       700.0000000     -0.2448402684E-04 -0.1172523609E-08 -0.3205607307E-08 -0.1165033496E-08 -0.2429893330E-04  0.1534434488E-07 -0.3206642034E-08  0.1528854381E-07 -0.2437650764E-04
   6.810000000       300.0000000     -0.9710650062E-05  0.5652706990E-09  0.4954120272E-08  0.5667056675E-09 -0.9663644126E-05  0.1534496734E-07  0.4938952292E-08  0.1529452813E-07 -0.9642239707E-05
   6.810000000       500.0000000     -0.1633782259E-04 -0.3139899475E-09 -0.2774644630E-09 -0.3079195342E-09 -0.1620767966E-04  0.1328587493E-07 -0.2837067134E-09  0.1323732789E-07 -0.1625265896E-04
   6.810000000       700.0000000     -0.2303167265E-04 -0.7673585902E-09 -0.4019325689E-08 -0.7600272232E-09 -0.2286135564E-04  0.1558264410E-07 -0.4018963924E-08  0.1552721155E-07 -0.2292883000E-04
   6.820000000       300.0000000     -0.8643114349E-05  0.7946636756E-09  0.2717527177E-08  0.7965368369E-09 -0.8601443845E-05  0.1260236396E-07  0.2705594370E-08  0.1256195328E-07 -0.8579691494E-05
   6.820000000       500.0000000     -0.1506863921E-04 -0.1929576926E-09 -0.1736715494E-08 -0.1872048612E-09 -0.1495062357E-04  0.1297179523E-07 -0.1740665073E-08  0.1292541274E-07 -0.1498572178E-04
   6.820000000       700.0000000     -0.2162989504E-04 -0.3827016612E-09 -0.4896874531E-08 -0.3754902166E-09 -0.2147386094E-04  0.1577322994E-07 -0.4895051030E-08  0.1571816348E-07 -0.2153176693E-04
   6.830000000       300.0000000     -0.7577307255E-05 -0.2633272176E-09 -0.2119486499E-08 -0.2626833813E-09 -0.7530920722E-05  0.8665027703E-08 -0.2124134974E-08  0.8636828020E-08 -0.7522712510E-05
   6.830000000       500.0000000     -0.1386364889E-04 -0.3958777194E-10 -0.3174185617E-08 -0.3396090179E-10 -0.1375633874E-04  0.1253111031E-07 -0.3175898056E-08  0.1248700713E-07 -0.1378319230E-04
   6.830000000       700.0000000     -0.2028357202E-04 -0.1207099904E-10 -0.5813083923E-08 -0.4941082397E-11 -0.2014134222E-04  0.1593013750E-07 -0.5809780290E-08  0.1587539961E-07 -0.2019026713E-04
   6.840000000       300.0000000     -0.6620675653E-05 -0.2710136522E-08 -0.8738699926E-08 -0.2712978104E-08 -0.6563158023E-05  0.4727034944E-08 -0.8733496019E-08  0.4710046044E-08 -0.6575285560E-05
   6.840000000       500.0000000     -0.1273010333E-04  0.2044056807E-09 -0.4447591761E-08  0.2101642295E-09 -0.1263251114E-04  0.1206946436E-07 -0.4447323328E-08  0.1202749933E-07 -0.1265223567E-04
   6.840000000       700.0000000     -0.1899681529E-04  0.3484368759E-09 -0.6747502984E-08  0.3555191853E-09 -0.1886795126E-04  0.1606914830E-07 -0.6742738522E-08  0.1601466413E-07 -0.1890850964E-04
   6.850000000       300.0000000     -0.5819761361E-05 -0.5468968390E-08 -0.1499472416E-07 -0.5475917881E-08 -0.5750480616E-05  0.1959212437E-08 -0.1498030436E-07  0.1949537091E-08 -0.5779950165E-05
   6.850000000       500.0000000     -0.1167504776E-04  0.5989442370E-09 -0.5411057191E-08  0.6051651837E-09 -0.1158672630E-04  0.1168684328E-07 -0.5409256403E-08  0.1164663829E-07 -0.1159982027E-04
   6.850000000       700.0000000     -0.1777293334E-04  0.6985764215E-09 -0.7687587566E-08  0.7056342379E-09 -0.1765705020E-04  0.1620585489E-07 -0.7681406491E-08  0.1615151426E-07 -0.1768986814E-04
   6.860000000       300.0000000     -0.5160898267E-05 -0.6741728896E-08 -0.1822224478E-07 -0.6750142225E-08 -0.5085694566E-05  0.1178100124E-08 -0.1820273843E-07  0.1170020126E-08 -0.5120098979E-05
   6.860000000       500.0000000     -0.1070387440E-04  0.1183829822E-08 -0.5962151122E-08  0.1190890712E-08 -0.1062487792E-04  0.1144835195E-07 -0.5959387897E-08  0.1140938369E-07 -0.1063135426E-04
   6.860000000       700.0000000     -0.1661435352E-04  0.1032774609E-08 -0.8631326577E-08  0.1039811927E-08 -0.1651112147E-04  0.1635394248E-07 -0.8623782792E-08  0.1629960587E-07 -0.1653683415E-04
   6.870000000       300.0000000     -0.4601542528E-05 -0.5055761239E-08 -0.1651667501E-07 -0.5060050550E-08 -0.4531088936E-05  0.2628759813E-08 -0.1649824125E-07  0.2616177991E-08 -0.4553253079E-05
   6.870000000       500.0000000     -0.9819754976E-05  0.1953724944E-08 -0.6089318280E-08  0.1961978862E-08 -0.9750459672E-05  0.1136594502E-07 -0.6086160365E-08  0.1132768392E-07 -0.9750159737E-05
   6.870000000       700.0000000     -0.1552253458E-04  0.1339671142E-08 -0.9588488088E-08  0.1346663473E-08 -0.1543166995E-04  0.1652424503E-07 -0.9579629632E-08  0.1646975185E-07 -0.1545092890E-04
   6.880000000       300.0000000     -0.4108094363E-05 -0.3681814923E-09 -0.9862239016E-08 -0.3625123930E-09 -0.4053717777E-05  0.5815461972E-08 -0.9850519413E-08  0.5793718495E-08 -0.4049434221E-05
   6.880000000       500.0000000     -0.9023806906E-05  0.2844911768E-08 -0.5897310950E-08  0.2854586213E-08 -0.8964648542E-05  0.1139751404E-07 -0.5894184313E-08  0.1135956721E-07 -0.8957618726E-05
   6.880000000       700.0000000     -0.1449789041E-04  0.1602637148E-08 -0.1057979782E-07  0.1609522646E-08 -0.1441914053E-04  0.1672488457E-07 -0.1056965367E-07  0.1667006103E-07 -0.1443262441E-04
   6.890000000       300.0000000     -0.3674992735E-05  0.5616919235E-08 -0.4346707093E-09  0.5634964592E-08 -0.3643721054E-05  0.9498955483E-08 -0.4324524420E-09  0.9466833809E-08 -0.3608551418E-05
   6.890000000       500.0000000     -0.8315580011E-05  0.3745068780E-08 -0.5595247773E-08  0.3756175077E-08 -0.8266802244E-05  0.1146450084E-07 -0.5592328797E-08  0.1142670999E-07 -0.8253582147E-05
   6.890000000       700.0000000     -0.1353973421E-04  0.1801302313E-08 -0.1163380299E-07  0.1807975194E-08 -0.1347286108E-04  0.1696244943E-07 -0.1162237481E-07  0.1690711313E-07 -0.1348128319E-04
   6.900000000       300.0000000     -0.3311262421E-05  0.1034207379E-07  0.8260161781E-08  0.1036949801E-07 -0.3302838179E-05  0.1212487216E-07  0.8253885868E-08  0.1208559637E-07 -0.3244234217E-05
   6.900000000       500.0000000     -0.7693487524E-05  0.4525417689E-08 -0.5447775432E-08  0.4537715920E-08 -0.7654996153E-05  0.1148282021E-07 -0.5444951937E-08  0.1144527577E-07 -0.7636697624E-05
   6.900000000       700.0000000     -0.1264624388E-04  0.1913805368E-08 -0.1278179098E-07  0.1920113170E-08 -0.1259101085E-04  0.1724381790E-07 -0.1276905162E-07  0.1718777747E-07 -0.1259511869E-04
   6.910000000       300.0000000     -0.3012628316E-05  0.1192343769E-07  0.1313370321E-07  0.1195316353E-07 -0.3019869797E-05  0.1255985537E-07  0.1312280677E-07  0.1251998313E-07 -0.2953963816E-05
   6.910000000       500.0000000     -0.7154976931E-05  0.5081405625E-08 -0.5706886420E-08  0.5094447014E-08 -0.7126359420E-05  0.1139659006E-07 -0.5703797110E-08  0.1135954949E-07 -0.7104498305E-05
   6.910000000       700.0000000     -0.1181444770E-04  0.1919230792E-08 -0.1405169475E-07  0.1924976248E-08 -0.1177061133E-04  0.1757800353E-07 -0.1403759389E-07  0.1752105306E-07 -0.1177117716E-04
   6.920000000       300.0000000     -0.2759735817E-05  0.1020981054E-07  0.1311102312E-07  0.1023453882E-07 -0.2771429667E-05  0.1061407936E-07  0.1310006349E-07  0.1058078338E-07 -0.2716559706E-05
   6.920000000       500.0000000     -0.6696345231E-05  0.5362042985E-08 -0.6550871056E-08  0.5375272114E-08 -0.6677055452E-05  0.1120268236E-07 -0.6547003059E-08  0.1116641488E-07 -0.6653198389E-05
   6.920000000       700.0000000     -0.1104023443E-04  0.1799645467E-08 -0.1546220140E-07  0.1804592716E-08 -0.1100753992E-04  0.1797736145E-07 -0.1544667739E-07  0.1791927168E-07 -0.1100534591E-04
   6.930000000       300.0000000     -0.2556343261E-05  0.6705165549E-08  0.9352715214E-08  0.6721176801E-08 -0.2560929583E-05  0.7031114183E-08  0.9344890635E-08  0.7009397549E-08 -0.2530749158E-05
   6.930000000       500.0000000     -0.6312126219E-05  0.5373324444E-08 -0.8052361046E-08  0.5386191357E-08 -0.6301774252E-05  0.1095773486E-07 -0.8047167563E-08  0.1092234172E-07 -0.6277139038E-05
   6.930000000       700.0000000     -0.1031839916E-04  0.1541351352E-08 -0.1701817552E-07  0.1545235507E-08 -0.1029657494E-04  0.1845766336E-07 -0.1700117135E-07  0.1839817285E-07 -0.1029239922E-04
   6.940000000       300.0000000     -0.2464328029E-05  0.3575648039E-08  0.3973774549E-08  0.3584331408E-08 -0.2453273190E-05  0.3034144288E-08  0.3970134103E-08  0.3025311533E-08 -0.2451795972E-05
   6.940000000       500.0000000     -0.5994082144E-05  0.5154727248E-08 -0.1018238522E-07  0.5166754267E-08 -0.5992728550E-05  0.1076649512E-07 -0.1017538680E-07  0.1073176262E-07 -0.5967898370E-05
   6.940000000       700.0000000     -0.9642743405E-05  0.1135344732E-08 -0.1870806727E-07  0.1137883608E-08 -0.9631488597E-05  0.1903685613E-07 -0.1868954806E-07  0.1897566685E-07 -0.9626099148E-05
   6.950000000       300.0000000     -0.2574565074E-05  0.2498098012E-08 -0.1427630867E-08  0.2504786301E-08 -0.2545183689E-05 -0.2739567085E-09 -0.1427684716E-08 -0.2720674960E-09 -0.2565262276E-05
   6.950000000       500.0000000     -0.5730152814E-05  0.4741533725E-08 -0.1284130036E-07  0.4752306917E-08 -0.5738496812E-05  0.1075753730E-07 -0.1283214945E-07  0.1072286575E-07 -0.5713369215E-05
   6.950000000       700.0000000     -0.9006248327E-05  0.5773455288E-09 -0.2050338233E-07  0.5782528948E-09 -0.9005207201E-05  0.1973265854E-07 -0.2048335199E-07  0.1966943932E-07 -0.8999368011E-05
   6.960000000       300.0000000     -0.2913467469E-05  0.3970265171E-08 -0.6148318639E-08  0.3981450998E-08 -0.2870932121E-05 -0.2291690922E-08 -0.6146030157E-08 -0.2283251746E-08 -0.2896680302E-05
   6.960000000       500.0000000     -0.5504092273E-05  0.4132211644E-08 -0.1589924090E-07  0.4141307816E-08 -0.5523465404E-05  0.1105605441E-07 -0.1588774837E-07  0.1102047810E-07 -0.5497472679E-05
   6.960000000       700.0000000     -0.8401330876E-05 -0.1320488706E-09 -0.2235977689E-07 -0.1330483289E-09 -0.8410051145E-05  0.2055940626E-07 -0.2233829204E-07  0.2049380681E-07 -0.8404540574E-05
   6.970000000       300.0000000     -0.3371916217E-05  0.7243561554E-08 -0.9855255986E-08  0.7263935391E-08 -0.3329506780E-05 -0.2895152434E-08 -0.9851808037E-08 -0.2884824622E-08 -0.3341789956E-05
   6.970000000       500.0000000     -0.5296543550E-05  0.3276802420E-08 -0.1923008450E-07  0.3283697320E-08 -0.5328670542E-05  0.1176249420E-07 -0.1921621918E-07  0.1172477877E-07 -0.5301210036E-05
   6.970000000       700.0000000     -0.7820173168E-05 -0.9866194424E-09 -0.2421907761E-07 -0.9897725482E-09 -0.7838049394E-05  0.2152465995E-07 -0.2419625754E-07  0.2145633578E-07 -0.7833685536E-05
   6.980000000       300.0000000     -0.3745619310E-05  0.1072265914E-07 -0.1233018355E-07  0.1075306665E-07 -0.3722061826E-05 -0.2217877822E-08 -0.1232643207E-07 -0.2209872880E-08 -0.3704957528E-05
   6.980000000       500.0000000     -0.5087704156E-05  0.2092030036E-08 -0.2272906321E-07  0.2096045656E-08 -0.5134260434E-05  0.1294176670E-07 -0.2271293727E-07  0.1290054996E-07 -0.5105195835E-05
   6.980000000       700.0000000     -0.7255090710E-05 -0.1973061061E-08 -0.2601157567E-07 -0.1978565063E-08 -0.7281299176E-05  0.2262603890E-07 -0.2598760801E-07  0.2255468600E-07 -0.7278963247E-05
   6.990000000       300.0000000     -0.3863524172E-05  0.1259922995E-07 -0.1392719834E-07  0.1263614760E-07 -0.3877439745E-05 -0.5690955264E-09 -0.1392354314E-07 -0.5664622677E-09 -0.3823628801E-05
   6.990000000       500.0000000     -0.4860785064E-05  0.4971325006E-09 -0.2631014680E-07  0.4974669836E-09 -0.4922847058E-05  0.1462303550E-07 -0.2629199630E-07  0.1457697129E-07 -0.4892911102E-05
   6.990000000       700.0000000     -0.6698885201E-05 -0.3069108038E-08 -0.2765824898E-07 -0.3077085965E-08 -0.6732320747E-05  0.2384859132E-07 -0.2763339078E-07  0.2377398785E-07 -0.6732968544E-05
   7.000000000       300.0000000     -0.3685587070E-05  0.1151013509E-07 -0.1591836528E-07  0.1154675912E-07 -0.3749110955E-05  0.1522256968E-08 -0.1591465154E-07  0.1518469921E-08 -0.3662951377E-05
   7.000000000       500.0000000     -0.4604835799E-05 -0.1543726691E-08 -0.2988458075E-07 -0.1547875898E-08 -0.4682361449E-05  0.1680623631E-07 -0.2986474589E-07  0.1675410793E-07 -0.4653317216E-05
   7.000000000       700.0000000     -0.6145122638E-05 -0.4241919021E-08 -0.2907299164E-07 -0.4252392952E-08 -0.6184350059E-05  0.2516285025E-07 -0.2904756640E-07  0.2508490221E-07 -0.6189003783E-05
   7.010000000       300.0000000     -0.3296565021E-05  0.7037793820E-08 -0.1997250556E-07  0.7066368489E-08 -0.3411268844E-05  0.3482693574E-08 -0.1996812015E-07  0.3473661717E-08 -0.3308526564E-05
   7.010000000       500.0000000     -0.4315696861E-05 -0.3988455769E-08 -0.3332805444E-07 -0.3997701450E-08 -0.4407170453E-05  0.1946881640E-07 -0.3330696120E-07  0.1940960562E-07 -0.4381664049E-05
   7.010000000       700.0000000     -0.5588292657E-05 -0.5447521814E-08 -0.3016530663E-07 -0.5460387265E-08 -0.5631524546E-05  0.2652363701E-07 -0.3013969758E-07  0.2644242462E-07 -0.5641242280E-05
   7.020000000       300.0000000     -0.2834341509E-05 -0.1359250382E-09 -0.2710235968E-07 -0.1213846458E-09 -0.2991436457E-05  0.5217202042E-08 -0.2709652080E-07  0.5204828925E-08 -0.2894981930E-05
   7.020000000       500.0000000     -0.3994730381E-05 -0.6705024343E-08 -0.3645005199E-07 -0.6719583488E-08 -0.4097056910E-05  0.2256528555E-07 -0.3642819631E-07  0.2249821100E-07 -0.4078195308E-05
   7.020000000       700.0000000     -0.5023836724E-05 -0.6631970598E-08 -0.3084409184E-07 -0.6646976463E-08 -0.5068946267E-05  0.2786970668E-07 -0.3081873211E-07  0.2778552884E-07 -0.5084772503E-05
   7.030000000       300.0000000     -0.2425228751E-05 -0.8545122448E-08 -0.3693329533E-07 -0.8546873937E-08 -0.2609418227E-05  0.7548843595E-08 -0.3692529359E-07  0.7532854818E-08 -0.2541746379E-05
   7.030000000       500.0000000     -0.3645981025E-05 -0.9483744120E-08 -0.3898114562E-07 -0.9503274395E-08 -0.3754641145E-05  0.2601444684E-07 -0.3895908161E-07  0.2593901119E-07 -0.3745422446E-05
   7.030000000       700.0000000     -0.4448069455E-05 -0.7734495350E-08 -0.3102302823E-07 -0.7751234200E-08 -0.4492641580E-05  0.2912446560E-07 -0.3099838854E-07  0.2903787973E-07 -0.4515547400E-05
   7.040000000       300.0000000     -0.2150034486E-05 -0.1658442340E-07 -0.4774978457E-07 -0.1660061096E-07 -0.2344431907E-05  0.1201405112E-07 -0.4773894898E-07  0.1198960916E-07 -0.2319752857E-05
   7.040000000       500.0000000     -0.3272987938E-05 -0.1206865351E-07 -0.4058938823E-07 -0.1209217693E-07 -0.3382396680E-05  0.2967558091E-07 -0.4056772312E-07  0.2959167588E-07 -0.3385172864E-05
   7.040000000       700.0000000     -0.3858045241E-05 -0.8692453265E-08 -0.3062766591E-07 -0.8710365978E-08 -0.3899463852E-05  0.3019814634E-07 -0.3060424016E-07  0.3011000056E-07 -0.3930288047E-05
   7.050000000       300.0000000     -0.2026673100E-05 -0.2309158025E-07 -0.5712941124E-07 -0.2311724754E-07 -0.2216353639E-05  0.1998234872E-07 -0.5711483102E-07  0.1994004396E-07 -0.2235699196E-05
   7.050000000       500.0000000     -0.2876439981E-05 -0.1419766844E-07 -0.4092683451E-07 -0.1422360142E-07 -0.2980416163E-05  0.3332357760E-07 -0.4090623307E-07  0.3323167604E-07 -0.2996558338E-05
   7.050000000       700.0000000     -0.3251431555E-05 -0.9447467145E-08 -0.2960370696E-07 -0.9465864091E-08 -0.3286995755E-05  0.3099187788E-07 -0.2958199618E-07  0.3090333127E-07 -0.3326397333E-05
   7.060000000       300.0000000     -0.2004327692E-05 -0.2755557395E-07 -0.6268987736E-07 -0.2758424765E-07 -0.2177673616E-05  0.3158976823E-07 -0.6267030308E-07  0.3151855278E-07 -0.2229375310E-05
   7.060000000       500.0000000     -0.2453391311E-05 -0.1564113199E-07 -0.3969627537E-07 -0.1566741459E-07 -0.2545647029E-05  0.3663918585E-07 -0.3967747335E-07  0.3654060440E-07 -0.2575510280E-05
   7.060000000       700.0000000     -0.2626439152E-05 -0.9951859660E-08 -0.2792538884E-07 -0.9969958261E-08 -0.2653498055E-05  0.3140392799E-07 -0.2790588362E-07  0.3131645345E-07 -0.2701926651E-05
   7.070000000       300.0000000     -0.1982117176E-05 -0.2992173151E-07 -0.6266211691E-07 -0.2994684902E-07 -0.2130351863E-05  0.4511145408E-07 -0.6263656043E-07  0.4500371627E-07 -0.2195689679E-05
   7.070000000       500.0000000     -0.1998083004E-05 -0.1623255385E-07 -0.3672118434E-07 -0.1625685290E-07 -0.2072672584E-05  0.3922910040E-07 -0.3670500277E-07  0.3912626191E-07 -0.2115847776E-05
   7.070000000       700.0000000     -0.1981834159E-05 -0.1017440320E-07 -0.2560247788E-07 -0.1019137920E-07 -0.1997928449E-05  0.3133798620E-07 -0.2558563922E-07  0.3125334989E-07 -0.2055613486E-05
   7.080000000       300.0000000     -0.1855947350E-05 -0.3013955436E-07 -0.5620339160E-07 -0.3015530869E-07 -0.1971637548E-05  0.5727763817E-07 -0.5617236797E-07  0.5713428749E-07 -0.2032774522E-05
   7.080000000       500.0000000     -0.1503792944E-05 -0.1589048187E-07 -0.3200064440E-07 -0.1591043639E-07 -0.1555497825E-05  0.4068013425E-07 -0.3198798737E-07  0.4057672308E-07 -0.1611234152E-05
   7.080000000       700.0000000     -0.1317028846E-05 -0.1010448305E-07 -0.2268433506E-07 -0.1011953064E-07 -0.1320027333E-05  0.3071278117E-07 -0.2267057384E-07  0.3063299320E-07 -0.1386981391E-05
   7.090000000       300.0000000     -0.1570267405E-05 -0.2777542627E-07 -0.4347907360E-07 -0.2777690819E-07 -0.1645916133E-05  0.6454587195E-07 -0.4344568222E-07  0.6437870956E-07 -0.1692442683E-05
   7.090000000       500.0000000     -0.9647876269E-06 -0.1463298623E-07 -0.2573480952E-07 -0.1464646593E-07 -0.9894394049E-06  0.4063646955E-07 -0.2572662495E-07  0.4053737729E-07 -0.1057064562E-05
   7.090000000       700.0000000     -0.6322272642E-06 -0.9753972535E-08 -0.1925986230E-07 -0.9766367038E-08 -0.6204478277E-06  0.2947176845E-07 -0.1924951784E-07  0.2939900221E-07 -0.6964764588E-06
   7.100000000       300.0000000     -0.1144396008E-05 -0.2217040848E-07 -0.2575556476E-07 -0.2215349284E-07 -0.1172393829E-05  0.6464947778E-07 -0.2572545136E-07  0.6447944404E-07 -0.1204475519E-05
   7.100000000       500.0000000     -0.3775348012E-06 -0.1258451494E-07 -0.1831318948E-07 -0.1258986672E-07 -0.3722840002E-06  0.3887690871E-07 -0.1831038000E-07  0.3878791574E-07 -0.4514581762E-06
